,T,G,Gs,w,Xav_w,my_w,my_w_err,Xav_w_err,my_G,my_G_err,my_Gs,my_Gs_err
25,0.0001778279410038,6.766934919041448,7.051692012576975,0.3894408811753653,0.3001846638184879,0.3335728144922261,0.16748387235387616,0.10009254118793393,6.7669349190390005,3.6173241711051803e-13,7.0516924216567975,5.801158048309396e-08
26,0.0001995262314968,7.300547038247107,7.539323774761692,0.3769422547403911,0.3017731765146937,0.3335728144922261,0.13001491237882562,0.09533042441105005,7.300547038245114,2.730031548822361e-13,7.539324175823082,5.3195933875159825e-08
27,0.0002238721138568,7.804270196027064,7.999452443599649,0.3666795643359359,0.3038510768746488,0.3335728144922261,0.09924894477418923,0.08910119867777762,7.804270196026424,8.194084086295325e-14,7.9994528231218425,4.744351915307477e-08
28,0.0002511886431509,8.266062691252426,8.421648419106052,0.3584296391425912,0.3065015104640299,0.3335728144922261,0.07451693774327159,0.08115560636859717,8.266062691251541,1.0701899308815743e-13,8.421648767088032,4.1319934950472446e-08
29,0.0002818382931264,8.678726458841282,8.799742907275405,0.3519253773785116,0.3092461943177616,0.3335728144922261,0.0550181612198293,0.0729274662609875,8.678726458840739,6.263190750789989e-14,8.799743217490049,3.525269267970493e-08
30,0.0003162277660168,9.03939190529167,9.131307704175676,0.3468911478186489,0.3121046214564153,0.3335728144922261,0.03992631517858053,0.06435834127697203,9.039391905291321,3.851652236901531e-14,9.13130797387593,2.953577469836946e-08
31,0.0003548133892335,9.348636521572471,9.416865098900852,0.3430643177638348,0.3148355369952066,0.3335728144922261,0.028454067175878603,0.0561714764602202,9.348636521571947,5.6053657280811734e-14,9.41686532819732,2.4349553704294035e-08
32,0.0003981071705534,9.6094886801286,9.65903025935122,0.3402073139541843,0.3174200970428102,0.3335728144922261,0.019889209113330867,0.04842336289905398,9.609488680128097,5.2313812137564185e-14,9.659030450453685,1.9784849668714975e-08
33,0.0004466835921509,9.826493664646383,9.8617216764869,0.3381133376824952,0.3197816050600342,0.3335728144922261,0.0136117902688827,0.0413439250233423,9.826493664646144,2.4404246469095892e-14,9.861721832956096,1.5866316182994162e-08
34,0.0005011872336272,10.004940181888111,10.029511491782594,0.3366078902952312,0.3218910284380953,0.3335728144922261,0.009098690514169096,0.03502019812949423,10.004940181887909,2.0240468809421348e-14,10.029511617884642,1.2573099540558904e-08
35,0.0005623413251903,10.150281881972454,10.16713859368685,0.3355476182054722,0.3237615288544345,0.3335728144922261,0.005920157840956554,0.029412725532584588,10.150281881972354,9.800317288044057e-15,10.167138693892879,9.85587306132697e-09
36,0.0006309573444801,10.267746238738296,10.279175949788044,0.3348175553211634,0.3253682488618548,0.3335728144922261,0.0037315415851022185,0.02459602603665568,10.267746238738162,1.2975268365357603e-14,10.27917602842178,7.649809259967773e-09
37,0.0007079457843841,10.362100831130164,10.369827367767648,0.3343275379852539,0.3267622040766338,0.3335728144922261,0.0022625449684101485,0.02041716266944469,10.362100831130125,3.771421558589807e-15,10.369827428786207,5.884240553990821e-09
38,0.0007943282347242,10.43753941732542,10.442823474805476,0.3340083401229325,0.3279265927222643,0.3335728144922261,0.0013056388643942493,0.0169265045730918,10.43753941732536,5.7864339596511094e-15,10.442823521684694,4.489132525489884e-09
39,0.0008912509381337,10.497651569063024,10.501387929303773,0.3338078979177601,0.3289202702842596,0.3335728144922261,0.0007047439579027815,0.013947612053004821,10.497651569062999,2.3690056378793745e-15,10.501387965001179,3.3993036005434386e-09
40,0.001,10.545445470597215,10.548249394009474,0.3336878526905382,0.3297335705504753,0.3335728144922261,0.0003448668276136804,0.011509462926692589,10.545445470597219,3.3689555255927e-16,10.548249420977584,2.556643140203267e-09
41,0.0011220184543019,10.583400705993697,10.58568036663224,0.3336205328453328,0.3304189318258581,0.3335728144922261,0.00014305228433954712,0.009454855220048257,10.583400705993679,1.6784367225123107e-15,10.585680386862217,1.9110701394430534e-09
42,0.0012589254117941,10.613534703764,10.615549291178212,0.3335864174026142,0.330971600476234,0.3335728144922261,4.077943344635689e-05,0.007798039597296788,10.613534703763989,1.0042027782338804e-15,10.615549306258384,1.4205738528378255e-09
43,0.0014125375446227,10.637472180381776,10.639376853453562,0.3335720708879566,0.3314328413154002,0.3335728144922261,2.2292112462011726e-06,0.006415310492503509,10.637472180381769,6.679620155157948e-16,10.639376864631968,1.0506635772772999e-09
44,0.0015848931924611,10.656511219328454,10.658390821591178,0.3335685075192107,0.3318007930977427,0.3335728144922261,1.2911642760685238e-05,0.005312247633791212,10.656511219328452,1.6669215682693121e-16,10.658390829836005,7.735527036814586e-10
45,0.0017782794100389,10.671682648654034,10.673576285897964,0.3335699267311789,0.3321056040091765,0.3335728144922261,8.65706353070926e-06,0.00439847139606693,10.67168264865403,3.329103568544168e-16,10.67357629195203,5.672012386111889e-10
46,0.0019952623149688,10.68380137487304,10.685719843842143,0.3335727573487863,0.3323468969203272,0.3335728144922261,1.713072448674197e-07,0.0036751123551989947,10.683801374873035,4.987991007333831e-16,10.685719848269935,4.1436529589786394e-10
47,0.0022387211385683,10.693509554187363,10.695447352738167,0.333574950118541,0.3325456546916271,0.3335749505208947,1.2061868113299797e-09,0.0030856508489629855,10.693509554187365,1.6611542079790489e-16,10.695447355965097,3.017105995715796e-10
48,0.0025118864315095,10.701312164438448,10.70325550681126,0.3335754646835764,0.3327021422152214,0.33357546497567125,8.756484783136703e-10,0.0026180665311028605,10.701312164438447,1.6599430164305138e-16,10.703255509155605,2.1903103784042896e-10
49,0.0028183829312644,10.707605866359742,10.70953782784307,0.3335739051919344,0.3328304913971103,0.333573905403419,6.339962574357863e-10,0.00222863357794626,10.70760586635974,1.6589673373961772e-16,10.70953782954144,1.5858475614094562e-10
50,0.0031622776601683,10.712702145927354,10.714605796541544,0.3335702670951745,0.3329311647096939,0.3335702672479286,4.579367592242759e-10,0.0019159457571188857,10.712702145927354,0.0,10.71460579776885,1.1454516197686649e-10
51,0.0035481338923357,10.716845705121276,10.718705871961088,0.3335647654656346,0.3330134694586643,0.33356476557573256,3.300646295245956e-10,0.0016527408586357786,10.716845705121274,1.6575370106815854e-16,10.718705872846012,8.255885966720537e-11
52,0.0039810717055349,10.720228981743697,10.722033103932365,0.3335577218473895,0.3330778604202429,0.3335577219265906,2.37443431599344e-10,0.0014386160919198261,10.720228981743697,0.0,10.722033104569155,5.939080489069516e-11
53,0.0044668359215096,10.72300360942282,10.724742006275296,0.3335494912825789,0.333130371730644,0.33354949133946654,1.7055238495459884e-10,0.0012565439903368376,10.72300360942282,0.0,10.7247420067328,4.265876572266264e-11
